-3.314767678298705533e+01 , -3.314767671119967218e+01 , -3.314767669103778047e+01 , -3.314767672251197439e+01 , -3.314767680563207364e+01 , -3.314767688736340290e+01 , -3.314767696771436079e+01 , -3.314767704669354487e+01 , -3.314767712430976587e+01 , -3.314767720057204059e+01 , -3.314767727548954213e+01 , -3.314767734907172780e+01 , -3.314767742132820416e+01 , -3.314767749226878379e+01 , -3.314767756190345693e+01 , -3.314767763024249092e+01 , -3.314767769729624547e+01 , -3.314767776307532898e+01 , -3.314767782759049908e+01 , -3.314767789085271943e+01 , -3.314767795287311714e+01 , -3.314767801366301114e+01 , -3.314767807323386251e+01 , -3.314767813159730991e+01 , -3.314767818876515548e+01 , -3.314767824474933633e+01 , -3.314767829956194589e+01 , -3.314767835321521972e+01 , -3.314767840572154256e+01 , -3.314767845709337735e+01 , -3.314767850734333621e+01 , -3.314767855648414496e+01 , -3.314767860452865733e+01 , -3.314767865148980519e+01 , -3.314767869738063411e+01 , -3.314767874221419675e+01 , -3.314767878600373763e+01
-3.839541658592624884e+01 , -3.866429443188837212e+01 , -3.895370181874435644e+01 , -3.866429270472928437e+01 , -3.839541312754406022e+01 , -3.813846039857767067e+01 , -3.789303781268088755e+01 , -3.765874577736439477e+01 , -3.743518435653865595e+01 , -3.722195545336938238e+01 , -3.701866466949820733e+01 , -3.682492287525594321e+01 , -3.664034752280889506e+01 , -3.646456373150888908e+01 , -3.629720517212250286e+01 , -3.613791477413182207e+01 , -3.598634527795638149e+01 , -3.584215965175557983e+01 , -3.570503139044171803e+01 , -3.557464471266585093e+01 , -3.545069466982926087e+01 , -3.533288717961675474e+01 , -3.522093899513613735e+01 , -3.511457761947200140e+01 , -3.501354117431304047e+01 , -3.491757823027867147e+01 , -3.482644760564597419e+01 , -3.473991813934960504e+01 , -3.465776844338914486e+01 , -3.457978663912058437e+01 , -3.450577008132191992e+01 , -3.443552507340712054e+01 , -3.436886657669747791e+01 , -3.430561791625608947e+01 , -3.424561048542893360e+01 , -3.418868345091948413e+01 , -3.413468345994363773e+01
