Time (ms),Membrane Potential (mV),Intracellular Ca2+ (mM),ATP
515.7515751575157,-27.735595711278137,17657641.13459319,0.09090905211702038
515.8515851585158,-27.735595707802272,17657747.75076634,0.0909090521447537
515.9515951595159,-27.735595704284492,17657854.25995273,0.09090905217413918
516.051605160516,-27.73559570072466,17657960.662238203,0.09090905220518378
516.1516151615161,-27.735595697122644,17658066.957708348,0.0909090522378945
516.2516251625162,-27.735595693478302,17658173.146448538,0.09090905227227826
516.3516351635163,-27.735595689791502,17658279.228543915,0.09090905230834208
516.4516451645164,-27.735595686062098,17658385.204079375,0.09090905234609298
516.5516551655165,-27.73559568228996,17658491.07313959,0.09090905238553794
516.6516651665166,-27.735595678474947,17658596.835808992,0.09090905242668398
516.7516751675167,-27.735595674616924,17658702.492171787,0.09090905246953815
516.8516851685168,-27.73559567071575,17658808.042311937,0.09090905251410744
516.9516951695169,-27.73559566677129,17658913.486313175,0.09090905256039895
517.051705170517,-27.735595662783403,17659018.824259013,0.0909090526084197
517.1517151715171,-27.73559565875195,17659124.05623271,0.09090905265817675
517.2517251725172,-27.735595654676796,17659229.182317305,0.0909090527096772
517.3517351735173,-27.7355956505578,17659334.20259559,0.09090905276292809
517.4517451745174,-27.73559564639482,17659439.117150143,0.09090905281793657
517.5517551755175,-27.73559564218772,17659543.926063288,0.09090905287470968
517.6517651765176,-27.735595637936367,17659648.62941713,0.09090905293325455
517.7517751775177,-27.735595633640607,17659753.227293536,0.09090905299357832
517.8517851785178,-27.735595629300313,17659857.719774134,0.0909090530556881
517.951795179518,-27.735595624915337,17659962.10694033,0.09090905311959101
518.051805180518,-27.735595620485544,17660066.388873287,0.09090905318529423
518.1518151815181,-27.735595616010794,17660170.565653935,0.09090905325280489
518.2518251825182,-27.73559561149094,17660274.63736298,0.09090905332213016
518.3518351835183,-27.735595606925852,17660378.60408088,0.09090905339327723
518.4518451845184,-27.73559560231539,17660482.465887867,0.09090905346625326
518.5518551855185,-27.735595597659405,17660586.22286395,0.09090905354106543
518.6518651865186,-27.73559559295775,17660689.87508888,0.09090905361772099
518.7518751875187,-27.735595588210305,17660793.4226422,0.09090905369622712
518.8518851885188,-27.73559558341691,17660896.865603205,0.09090905377659103
518.951895189519,-27.735595578577435,17661000.204050954,0.09090905385881998
519.051905190519,-27.735595573691736,17661103.438064285,0.09090905394292118
519.1519151915192,-27.735595568759667,17661206.56772179,0.09090905402890187
519.2519251925193,-27.735595563781086,17661309.59310184,0.09090905411676933
519.3519351935194,-27.735595558755854,17661412.51428256,0.09090905420653084
519.4519451945195,-27.735595553683837,17661515.331341844,0.09090905429819364
519.5519551955196,-27.73559554856488,17661618.044357367,0.09090905439176501
519.6519651965197,-27.73559554339884,17661720.653406553,0.09090905448725227
519.7519751975198,-27.73559553818559,17661823.15856659,0.0909090545846627
519.8519851985199,-27.735595532924968,17661925.55991445,0.09090905468400363
519.95199519952,-27.735595527616844,17662027.857526865,0.09090905478528237
520.0520052005201,-27.735595522261075,17662130.05148033,0.09090905488850627
520.1520152015202,-27.73559551685751,17662232.1418511,0.09090905499368265
520.2520252025203,-27.73559551140601,17662334.128715213,0.09090905510081884
520.3520352035204,-27.73559550590644,17662436.01214846,0.09090905520992223
520.4520452045205,-27.73559550035864,17662537.792226404,0.09090905532100019
520.5520552055206,-27.73559549476247,17662639.46902437,0.09090905543406004
520.6520652065207,-27.735595489117802,17662741.042617463,0.09090905554910926
520.7520752075208,-27.735595483424472,17662842.51308053,0.09090905566615513
520.8520852085209,-27.735595477682345,17662943.880488217,0.09090905578520514
520.952095209521,-27.735595471891276,17663045.144914903,0.09090905590626668
521.0521052105211,-27.73559546605112,17663146.306434758,0.09090905602934718
521.1521152115212,-27.73559546016173,17663247.365121707,0.09090905615445402
521.2521252125213,-27.735595454222963,17663348.321049444,0.09090905628159468
521.3521352135214,-27.735595448234676,17663449.174291432,0.09090905641077664
521.4521452145215,-27.735595442196725,17663549.92492089,0.09090905654200732
521.5521552155216,-27.73559543610896,17663650.573010825,0.09090905667529417
521.6521652165217,-27.735595429971237,17663751.118633986,0.0909090568106447
521.7521752175218,-27.735595423783412,17663851.5618629,0.09090905694806639
521.8521852185219,-27.735595417545333,17663951.90276987,0.09090905708756672
521.952195219522,-27.735595411256863,17664052.141426947,0.09090905722915323
522.0522052205221,-27.735595404917856,17664152.27790596,0.0909090573728334
522.1522152215222,-27.735595398528154,17664252.3122785,0.09090905751861475
522.2522252225223,-27.73559539208762,17664352.244615927,0.09090905766650484
522.3522352235224,-27.73559538559611,17664452.074989367,0.0909090578165112
522.4522452245225,-27.735595379053468,17664551.80346971,0.09090905796864136
522.5522552255226,-27.735595372459557,17664651.430127624,0.0909090581229029
522.6522652265227,-27.735595365814213,17664750.955033522,0.09090905827930337
522.7522752275228,-27.735595359117312,17664850.378257602,0.09090905843785038
522.8522852285229,-27.73559535236869,17664949.69986982,0.0909090585985515
522.952295229523,-27.73559534556821,17665048.9199399,0.09090905876141434
523.0523052305231,-27.735595338715715,17665148.038537335,0.09090905892644646
523.1523152315232,-27.735595331811062,17665247.05573139,0.09090905909365553
523.2523252325233,-27.735595324854103,17665345.971591074,0.09090905926304914
523.3523352335234,-27.73559531784469,17665444.786185186,0.09090905943463494
523.4523452345235,-27.735595310782674,17665543.499582283,0.09090905960842055
523.5523552355236,-27.735595303667907,17665642.111850694,0.09090905978441366
523.6523652365237,-27.735595296500236,17665740.623058498,0.0909090599626219
523.7523752375238,-27.735595289279523,17665839.033273563,0.09090906014305296
523.8523852385239,-27.73559528200561,17665937.342563502,0.09090906032571448
523.952395239524,-27.73559527467835,17666035.550995715,0.0909090605106142
524.052405240524,-27.735595267297594,17666133.658637345,0.09090906069775977
524.1524152415241,-27.73559525986319,17666231.66555533,0.09090906088715894
524.2524252425242,-27.73559525237499,17666329.571816348,0.0909090610788194
524.3524352435243,-27.73559524483285,17666427.37748686,0.09090906127274888
524.4524452445244,-27.735595237236616,17666525.08263308,0.09090906146895511
524.5524552455245,-27.735595229586135,17666622.68732101,0.09090906166744582
524.6524652465246,-27.73559522188126,17666720.1916164,0.09090906186822882
524.7524752475247,-27.735595214121837,17666817.595584765,0.09090906207131182
524.8524852485248,-27.735595206307725,17666914.899291407,0.09090906227670259
524.9524952495249,-27.735595198438762,17667012.102801364,0.09090906248440896
525.052505250525,-27.735595190514807,17667109.20617947,0.09090906269443864
525.1525152515251,-27.735595182535704,17667206.209490307,0.0909090629067995
525.2525252525252,-27.7355951745013,17667303.112798233,0.09090906312149931
525.3525352535253,-27.735595166411443,17667399.916167367,0.0909090633385459
525.4525452545254,-27.73559515826599,17667496.619661592,0.09090906355794708
525.5525552555255,-27.735595150064785,17667593.22334457,0.09090906377971071
525.6525652565256,-27.73559514180767,17667689.727279715,0.09090906400384463
525.7525752575257,-27.735595133494503,17667786.131530214,0.09090906423035669
525.8525852585258,-27.735595125125126,17667882.436159026,0.09090906445925473
525.9525952595259,-27.73559511669939,17667978.641228866,0.09090906469054666
526.052605260526,-27.73559510821714,17668074.746802222,0.09090906492424033
526.1526152615261,-27.735595099678225,17668170.752941344,0.09090906516034365
526.2526252625262,-27.73559509108249,17668266.659708258,0.09090906539886452
526.3526352635263,-27.735595082429786,17668362.467164736,0.09090906563981083
